class	option_type	name	subtype	group	source	description	url
Rogue	Rogue Talent	Entanglement of Blades	Ex	Sneak Attack Talents	Advanced Player's Guide pg. 1	When a rogue with this talent hits a creature with a melee attack that deals sneak attack damage, the target cannot take a 5-foot step until the beginning of the rogue’s next turn.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Hamstring Strike	Ex	Sneak Attack Talents	Magical Marketplace pg. 26	Anytime a rogue with this talent successfully hits an opponent with a sneak attack, she may forgo her sneak attack damage to try to hamstring her opponent. If the attack succeeds, the rogue deals weapon damage as normal, but instead of the rogue dealing sneak attack damage, the target is knocked prone and is unable to take move actions during its next turn. A successful Fortitude save (DC = 10 + 1/2 the rogue’s level + the rogue’s Dexterity modifier) negates this effect.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Harrow Strike	Ex	Sneak Attack Talents	The Harrow Handbook pg. 21	Once per day while making a sneak attack against a creature, you can draw a random card from a harrow deck you own. If your attack hits, instead of dealing sneak attack damage as normal, you deal a number of points of ability damage equal to your number of sneak attack dice. The ability score damaged is the score affiliated with the suit of the harrow card drawn. You can use this ability an additional time per day at 15th level and 20th level.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Improved Shadow’s Chill	Su	Sneak Attack Talents	Blood of Shadows pg. 9	When a rogue with this talent hits a creature with a melee weapon that deals sneak attack damage, the sneak attack damage is cold damage. Normal weapon damage is unaffected. The rogue must have cold resistance from a racial trait and the shadow’s chill rogue talent before choosing this talent.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Petrifying Strike	Su	Sneak Attack Talents	Elemental Master's Handbook pg. 9	Whenever the rogue damages a creature with one of her sneak attacks, she also deals 2 points of Dexterity damage to that creature as its body petrifies.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Resonating Rumbles	Su	Sneak Attack Talents	Elemental Master's Handbook pg. 9	When a rogue with this talent makes a successful sneak attack against a creature with tremorsense, the rogue can subtract 3 dice from her sneak attack damage to prevent the target from using tremorsense for a number of rounds equal to half her rogue level.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Against the Wall	Ex	Other Talents	Elemental Master's Handbook pg. 9	A rogue with this talent is considered to be flanking any opponent adjacent to a stone wall (whether the stone is worked or unworked).	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Aligned Disguise	Sp	Other Talents	Blood of Shadows pg. 8	When a rogue with this talent uses the disguise self spell-like ability, she can also alter her alignment aura to deceive spells that discern alignment (such as detect evil) for the duration of the disguise self effect. She can choose to detect as any specific alignment, or to detect as no alignment at all. This ability does not protect against spells or effects that cause harm based on alignment. The rogue must have disguise self as a spell-like ability before choosing this talent.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Another Day	Ex	Other Talents	Advanced Player's Guide pg. 1	Once per day, when the rogue would be reduced to 0 or fewer hit points by a melee attack, she can take a 5-foot step as an immediate action. If the movement takes her out of the reach of the attack, she takes no damage from the attack. The rogue is staggered for 1 round on her next turn.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Blinding Strike		Other Talents	Blood of Shadows pg. 9	A rogue who selects this talent gains Blinding Critical as a bonus feat, even if she doesn’t meet the prerequisites. The rogue must have the obscuring blow rogue talent and be at least 15th level before choosing this talent.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Dance of Disorienting Shadows	Ex	Other Talents	Blood of Shadows pg. 9	A rogue with this talent can attempt a Perform (dance) check in place of a combat maneuver check when attempting a repositionAPG combat maneuver.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Deadly Cocktail	Ex	Other Talents	Advanced Player's Guide pg. 1	A rogue with this talent can apply two doses of poison to a weapon at once. These can be separate poisons, in which case they both affect the target individually, or two doses of the same toxin, in which case the poisons’ frequency is extended by 50% and the save DC increases by +2. This talent is an exception to the rule that injury poisons can only be delivered one dose at a time.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Defensive Roll	Ex	Other Talents	PRPG Core Rulebook pg. 69	With this advanced talent, the rogue can roll with a potentially lethal blow to take less damage from it than she otherwise would. Once per day, when she would be reduced to 0 or fewer hit points by damage in combat (from a weapon or other blow, not a spell or special ability), the rogue can attempt to roll with the damage. To use this ability, the rogue must attempt a Reflex saving throw (DC = damage dealt). If the save succeeds, she takes only half damage from the blow; if it fails, she takes full damage. She must be aware of the attack and able to react to it in order to execute her defensive roll—if she is denied her Dexterity bonus to AC, she can't use this ability. Since this effect would not normally allow a character to make a Reflex save for half damage, the rogue's evasion ability does not apply to the defensive roll.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Familiar	Ex	Other Talents	Ultimate Combat pg. 1	A rogue with this talent gains a familiar as the familiar option of the wizard’s arcane bond class feature. This ability functions exactly like that part of the class feature, but the rogue’s effective wizard level is her rogue level –4. The rogue must have the minor magic and major magic talents before she can choose this trick.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Fast Tumble	Ex	Other Talents	Advanced Player's Guide pg. 1	When a rogue with this talent uses Acrobatics to move at full speed through a threatened square without provoking an attack of opportunity, the DC of the Acrobatics check does not increase by 10.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Feat		Other Talents	PRPG Core Rulebook pg. 70	A rogue may gain any feat that she qualifies for in place of a rogue talent.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Founders' Blessing		Other Talents	Adventurer's Guide pg. 53	The rogue can call upon the mystical legacies of the Council. Once per day, she can choose a skill in which she has no ranks. After she spends 10 minutes communing with these mystical spirits, they grant her a luck bonus equal to her rogue level with that skill, and she can attempt checks with that skill as if she were trained in its use. The effects of founder’s blessing last for 8 hours.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Frugal Trapsmith	Ex	Other Talents	Advanced Player's Guide pg. 1	When a rogue with this talent constructs a mechanical trap, she only pays 75% of the normal cost.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Getaway Master	Ex	Other Talents	Ultimate Combat pg. 1	A rogue with this talent gains a +10 bonus on all drive checks. The rogue must have the getaway artist rogue talent before choosing this talent.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Glib Facade	Sp	Other Talents	Magic Tactics Toolbox pg. 27	Once per day, a rogue with this advanced talent can use glibness as a spelllike ability, using her rogue level as the spell’s caster level. A rogue must have the innocent facade rogue talent before selecting this talent.	https://aonprd.com/RogueTalents.aspx
Rogue	Rogue Talent	Grazing Shot	Ex	Other Talents	Agents of Evil pg. 24	The following rogue talent is available to drow rogues. Particularly deft rogues can<br>strike two foes with one well-placed shot. As a<br>standard action, a rogue with this talent can fire a<br>hand crossbow at an enemy who is granted cover<br>by another opponent. Make one ranged attack<br>roll and compare the result to each opponent’s<br>AC. Each hit deals 1 point of damage. Any<br>special weapon properties or precision<br>damage apply to only a single target, but<br>any poison applied to the bolt affects all<br>targets struck. An unchained<br>rogue can select this talent.	https://aonprd.com/RogueTalents.aspx
